name,seqid,start,end,strand,length,coverage_pct,avg_identity,quality_score,status
DUF1146 domain-containing protein,contig_1,672900,673133,-,234,100.0,99.21828278513455,99.45279794959418,complete
F0F1 ATP synthase subunit epsilon,contig_1,673262,673696,-,435,100.0,99.21828278513455,99.45279794959418,complete
F0F1 ATP synthase subunit beta,contig_1,673712,675142,-,1431,100.0,99.21828278513456,99.45279794959418,complete
F0F1 ATP synthase subunit gamma,contig_1,675168,676118,-,951,100.0,99.21828278513453,99.45279794959417,complete
F0F1 ATP synthase subunit alpha,contig_1,676131,677669,-,1539,100.0,99.21828278513456,99.45279794959418,complete
ATP synthase F1 subunit delta,contig_1,677697,678239,-,543,100.0,99.21828278513455,99.45279794959418,complete
F0F1 ATP synthase subunit B,contig_1,678226,678747,-,522,100.0,99.21828278513456,99.45279794959418,complete
F0F1 ATP synthase subunit C,contig_1,678812,679024,-,213,100.0,99.21828278513455,99.45279794959418,complete
F0F1 ATP synthase subunit A,contig_1,679043,679756,-,714,100.0,99.21828278513455,99.45279794959418,complete
uracil phosphoribosyltransferase,contig_1,680096,680725,-,630,100.0,99.21828278513453,99.45279794959417,complete
Serine hydroxymethyltransferase,contig_1,680887,682134,-,1248,100.0,99.21828278513455,99.45279794959418,complete
L-threonylcarbamoyladenylate synthase,contig_1,682168,683187,-,1020,100.0,99.21828278513455,99.45279794959418,complete
peptide chain release factor N(5)-glutamine methyltransferase,contig_1,683221,684087,-,867,100.0,99.21828278513455,99.45279794959418,complete
peptide chain release factor 1,contig_1,684065,685162,-,1098,100.0,99.21828278513455,99.45279794959418,complete
thymidine kinase,contig_1,685169,685762,-,594,100.0,99.21828278513455,99.45279794959418,complete
Lipid II isoglutaminyl synthase (glutamine-hydrolyzing) subunit MurT,contig_1,685940,687289,+,1350,100.0,99.21828278513453,99.45279794959417,complete
Lipid II isoglutaminyl synthase (glutamine-hydrolyzing) subunit GatD,contig_1,687286,688029,+,744,100.0,99.21828278513456,99.45279794959418,complete
hypothetical protein,contig_1,688181,688420,+,240,100.0,99.21828278513455,99.45279794959418,complete
HD/PDEase domain-containing protein,contig_1,688540,689184,-,645,100.0,99.21828278513455,99.45279794959418,complete
mannose-6-phosphate isomerase%2C class I,contig_1,689259,690233,-,975,100.0,99.21828278513455,99.45279794959418,complete
Beta-lactamase family protein,contig_1,690320,691345,-,1026,100.0,99.21828278513453,99.45279794959417,complete
ABC transporter (ATP-binding protein),contig_1,691447,693324,-,1878,100.0,99.21828278513453,99.45279794959417,complete
ABC transporter ATP-binding protein,contig_1,693324,695054,-,1731,100.0,99.21828278513455,99.45279794959418,complete
Bacterial regulatory s%2C tetR family protein,contig_1,695075,695713,-,639,100.0,99.21828278513455,99.45279794959418,complete
CsbD family protein,contig_1,695860,696087,-,228,100.0,99.21828278513453,99.45279794959417,complete
ABC transporter ATP-binding protein,contig_1,696171,696830,-,660,100.0,99.21828278513453,99.45279794959417,complete
Permease family protein,contig_1,696832,697890,-,1059,100.0,99.21828278513455,99.45279794959418,complete
CAAX amino terminal protease family protein,contig_1,698045,698656,+,612,100.0,99.21828278513455,99.45279794959418,complete
DUF1827 domain-containing protein,contig_1,698680,699000,+,321,100.0,99.21828278513453,99.45279794959417,complete
DUF1275 domain-containing protein,contig_1,699172,699867,-,696,100.0,99.21828278513455,99.45279794959418,complete
methylglyoxal synthase,contig_1,699973,700395,-,423,100.0,99.21828278513453,99.45279794959417,complete
NADPH-dependent FMN reductase,contig_1,700407,701168,-,762,100.0,99.21828278513455,99.45279794959418,complete
LysM domain protein,contig_1,701276,701893,-,618,100.0,99.21828278513453,99.45279794959417,complete
hypothetical protein,contig_1,702204,702407,+,204,100.0,99.21828278513453,99.45279794959417,complete
hypothetical protein,contig_1,702651,702824,+,174,100.0,99.21828278513452,99.45279794959416,complete
AP2 domain-containing protein,contig_1,702853,703308,+,456,100.0,99.21828278513455,99.45279794959418,complete
Streptococcus thermophilus bacteriophage Gp111 protein,contig_1,703430,703864,+,435,100.0,99.21828278513455,99.45279794959418,complete
HTH cro/C1-type domain-containing protein,contig_1,703879,704418,+,540,100.0,99.21828278513453,99.45279794959417,complete
N-acetylmuramoyl-L-alanine amidase domain-containing protein,contig_1,704474,705283,-,810,100.0,99.21828278513453,99.45279794959417,complete
Holin,contig_1,705283,705561,-,279,100.0,99.21828278513455,99.45279794959418,complete
Holin,contig_1,705558,706031,-,474,100.0,99.21828278513453,99.45279794959417,complete
hypothetical protein,contig_1,706050,706277,-,228,100.0,99.21828278513453,99.45279794959417,complete
DUF1617 domain-containing protein,contig_1,706277,706708,-,432,100.0,99.21828278513456,99.45279794959418,complete
Peptidase S74 domain-containing protein,contig_1,706705,710736,-,4032,100.0,99.21828278513455,99.45279794959418,complete
Phage tail protein,contig_1,710718,711434,-,717,100.0,99.21828278513455,99.45279794959418,complete
Phage tail tape measure protein,contig_1,711427,715731,-,4305,100.0,99.21828278513453,99.45279794959417,complete
Prophage protein,contig_1,715952,716254,-,303,100.0,99.21828278513455,99.45279794959418,complete
Major tail protein,contig_1,716345,716914,-,570,100.0,99.21828278513455,99.45279794959418,complete
DUF3168 domain-containing protein,contig_1,716901,717323,-,423,100.0,99.21828278513453,99.45279794959417,complete
HK97-gp10 family putative phage morphogenesis protein,contig_1,717316,717672,-,357,100.0,99.21828278513455,99.45279794959418,complete
phage head closure protein,contig_1,717669,717983,-,315,100.0,99.21828278513455,99.45279794959418,complete
head-tail connector protein,contig_1,717961,718290,-,330,100.0,99.21828278513455,99.45279794959418,complete
BIG2 domain-containing protein,contig_1,718304,718522,-,219,100.0,99.21828278513455,99.45279794959418,complete
phage major capsid protein,contig_1,718555,719679,-,1125,100.0,99.21828278513455,99.45279794959418,complete
HK97 family phage prohead protease,contig_1,719716,720267,-,552,100.0,99.21828278513455,99.45279794959418,complete
phage portal protein,contig_1,720239,721429,-,1191,100.0,99.21828278513453,99.45279794959417,complete
Terminase large subunit,contig_1,721612,723321,-,1710,100.0,99.21828278513456,99.45279794959418,complete
phage terminase small subunit P27 family,contig_1,723314,723775,-,462,100.0,99.21828278513453,99.45279794959417,complete
HNH endonuclease,contig_1,723900,724265,-,366,100.0,99.21828278513453,99.45279794959417,complete
hypothetical protein,contig_1,724252,724401,-,150,100.0,99.21828278513455,99.45279794959418,complete
Phage protein,contig_1,724385,724630,-,246,100.0,99.21828278513453,99.45279794959417,complete
hypothetical protein,contig_1,724620,725207,-,588,100.0,99.21828278513456,99.45279794959418,complete
hypothetical protein,contig_1,725213,725368,-,156,100.0,99.21828278513455,99.45279794959418,complete
DUF6275 domain-containing protein,contig_1,725378,725641,-,264,100.0,99.21828278513453,99.45279794959417,complete
Transcriptional regulator,contig_1,726303,726716,-,414,100.0,99.21828278513455,99.45279794959418,complete
DUF3450 domain-containing protein,contig_1,726697,726855,-,159,100.0,99.21828278513452,99.45279794959416,complete
Endonuclease,contig_1,726867,727331,-,465,100.0,99.21828278513455,99.45279794959418,complete
DUF1642 domain-containing protein,contig_1,727501,727854,-,354,100.0,99.21828278513456,99.45279794959418,complete
hypothetical protein,contig_1,727844,728065,-,222,100.0,99.21828278513452,99.45279794959416,complete
hypothetical protein,contig_1,728193,728369,-,177,100.0,99.21828278513456,99.45279794959418,complete
DNA (cytosine-5-)-methyltransferase,contig_1,728525,729772,-,1248,100.0,99.21828278513455,99.45279794959418,complete
Phage protein,contig_1,730003,730407,-,405,100.0,99.21828278513453,99.45279794959417,complete
Phage protein,contig_1,730400,730831,-,432,100.0,99.21828278513456,99.45279794959418,complete
Transposase,contig_1,730828,731025,-,198,100.0,99.21828278513453,99.45279794959417,complete
VRR-NUC domain-containing protein,contig_1,731031,731351,-,321,100.0,99.21828278513453,99.45279794959417,complete
Helicase,contig_1,731646,732881,-,1236,100.0,99.21828278513453,99.45279794959417,complete
DNA primase,contig_1,732829,733671,-,843,100.0,99.21828278513455,99.45279794959418,complete
Helix-turn-helix domain-containing protein,contig_1,733668,733862,-,195,100.0,99.21828278513455,99.45279794959418,complete
DUF669 domain-containing protein,contig_1,733943,734455,-,513,100.0,99.21828278513453,99.45279794959417,complete
AAA family ATPase,contig_1,734458,735183,-,726,100.0,99.21828278513455,99.45279794959418,complete
ATP-dependent helicase,contig_1,735180,736559,-,1380,100.0,99.21828278513453,99.45279794959417,complete
Siphovirus Gp157 family protein,contig_1,736550,737035,-,486,100.0,99.21828278513453,99.45279794959417,complete
hypothetical protein,contig_1,737120,737317,-,198,100.0,99.21828278513453,99.45279794959417,complete
Uncharacterized prophage lcu4 related protein,contig_1,737314,737460,-,147,100.0,99.21828278513456,99.45279794959418,complete
DNA-binding protein,contig_1,737477,737743,-,267,100.0,99.21828278513455,99.45279794959418,complete
hypothetical protein,contig_1,737767,737907,-,141,100.0,99.21828278513456,99.45279794959418,complete
hypothetical protein,contig_1,737930,738118,-,189,100.0,99.21828278513453,99.45279794959417,complete
Phage regulatory protein,contig_1,738144,738896,-,753,100.0,99.21828278513455,99.45279794959418,complete
Transcriptional regulator,contig_1,738910,739098,-,189,100.0,99.21828278513453,99.45279794959417,complete
XRE family transcriptional regulator,contig_1,739387,739710,+,324,100.0,99.21828278513455,99.45279794959418,complete
ImmA/IrrE family metallo-endopeptidase,contig_1,739722,740879,+,1158,100.0,99.21828278513453,99.45279794959417,complete
Lipoprotein,contig_1,740983,741891,+,909,100.0,99.21828278513453,99.45279794959417,complete
Site-specific integrase,contig_1,742074,743252,+,1179,100.0,99.21828278513455,99.45279794959418,complete
DUF1828 domain-containing protein,contig_1,743510,743764,+,255,100.0,99.21828278513456,99.45279794959418,complete
DNA-directed RNA polymerase beta subunit,contig_1,744009,744389,-,381,100.0,99.21828278513455,99.45279794959418,complete
UV-damage repair protein UvrX,contig_1,744382,745602,-,1221,100.0,99.21828278513453,99.45279794959417,complete
Transposase,contig_1,745679,745948,-,270,100.0,99.21828278513455,99.45279794959418,complete
LysM domain protein,contig_1,746087,746695,-,609,100.0,99.21828278513455,99.45279794959418,complete
putative potassium transport system protein Kup,contig_1,746921,748954,-,2034,100.0,99.21828278513453,99.45279794959417,complete
Triple QxxK/R motif-containing protein,contig_1,749093,749260,+,168,100.0,99.21828278513455,99.45279794959418,complete
Nucleoside 2-deoxyribosyltransferase,contig_1,749405,749884,+,480,100.0,99.21828278513455,99.45279794959418,complete
6-phospho-beta-glucosidase,contig_1,749928,751301,-,1374,100.0,99.21828278513455,99.45279794959418,complete
Glycerol uptake facilitator protein,contig_1,751688,752407,-,720,100.0,99.21828278513456,99.45279794959418,complete
DUF308 domain-containing protein,contig_1,752636,753307,+,672,100.0,99.21828278513455,99.45279794959418,complete
Lipoprotein,contig_1,753422,754111,+,690,100.0,99.21828278513453,99.45279794959417,complete
Universal stress protein,contig_1,754365,754802,+,438,100.0,99.21828278513455,99.45279794959418,complete
Transposase,contig_1,754893,755036,+,144,100.0,99.21828278513455,99.45279794959418,complete
Peptidase C39-like domain-containing protein,contig_1,755478,756119,+,642,100.0,99.21828278513453,99.45279794959417,complete
Lipoprotein,contig_1,756142,756939,+,798,100.0,99.21828278513453,99.45279794959417,complete
Phage protein,contig_1,756959,757273,+,315,100.0,99.21828278513455,99.45279794959418,complete
DUF2922 domain-containing protein,contig_1,757412,757648,+,237,100.0,99.21828278513453,99.45279794959417,complete
DUF4649 domain-containing protein,contig_1,757735,757935,-,201,100.0,99.21828278513455,99.45279794959418,complete
glucose-6-phosphate isomerase,contig_1,758173,759519,-,1347,100.0,99.21828278513453,99.45279794959417,complete
Hypothetical small peptide,contig_1,759721,759771,+,51,100.0,99.21828278513456,99.45279794959418,complete
tryptophan ABC transporter substrate-binding protein,contig_1,760074,761075,+,1002,100.0,99.21828278513455,99.45279794959418,complete
Branched-chain amino acid transport system permease component family protein,contig_1,761072,761935,+,864,100.0,99.21828278513456,99.45279794959418,complete
ABC transporter family protein,contig_1,761932,762687,+,756,100.0,99.21828278513455,99.45279794959418,complete
pyruvate oxidase,contig_1,762892,764718,+,1827,100.0,99.21828278513455,99.45279794959418,complete
nicotinamide riboside transporter PnuC,contig_1,764788,765546,-,759,100.0,99.21828278513453,99.45279794959417,complete
Short chain dehydrogenase family protein,contig_1,765828,766574,-,747,100.0,99.21828278513456,99.45279794959418,complete
Transcriptional regulator (MarD family),contig_1,766733,767113,-,381,100.0,99.21828278513455,99.45279794959418,complete
Carboxymuconolactone decarboxylase-like domain-containing protein,contig_1,767355,767531,-,177,100.0,99.21828278513456,99.45279794959418,complete
Cupin domain protein,contig_1,767552,767959,-,408,100.0,99.21828278513455,99.45279794959418,complete
MerR regulatory family protein,contig_1,767978,768397,-,420,100.0,99.21828278513455,99.45279794959418,complete
NAD dependent epimerase/dehydratase family protein,contig_1,768455,769093,-,639,100.0,99.21828278513455,99.45279794959418,complete
VIT family protein,contig_1,769273,769953,+,681,100.0,99.21828278513453,99.45279794959417,complete
VIT family protein,contig_1,769975,770682,+,708,100.0,99.21828278513456,99.45279794959418,complete
SGNH hydrolase-type esterase domain-containing protein,contig_1,770777,771382,-,606,100.0,99.21828278513455,99.45279794959418,complete
ChbG/HpnK family deacetylase,contig_1,771386,772180,-,795,100.0,99.21828278513455,99.45279794959418,complete
PTS glucose transporter subunit IIA,contig_1,772191,772679,-,489,100.0,99.21828278513453,99.45279794959417,complete
Alpha%2Calpha-phosphotrehalase,contig_1,772696,774342,-,1647,100.0,99.21828278513453,99.45279794959417,complete
PTS system%2C trehalose-specific IIB component / PTS system%2C trehalose-specific IIC component,contig_1,774368,775111,-,744,100.0,99.21828278513456,99.45279794959418,complete
Trehalose and glucose-specific phosphotransferase system%2C enzyme IIBC,contig_1,775210,775830,-,621,100.0,99.21828278513455,99.45279794959418,complete
trehalose operon repressor,contig_1,776030,776743,+,714,100.0,99.21828278513455,99.45279794959418,complete
Poly(3-hydroxyalkanoate) polymerase subunit PhaE,contig_1,776794,777243,-,450,100.0,99.21828278513453,99.45279794959417,complete
Major Facilitator Superfamily protein,contig_1,777437,778777,+,1341,100.0,99.21828278513453,99.45279794959417,complete
Bacterial membrane protein YfhO,contig_1,778831,781359,-,2529,100.0,99.21828278513455,99.45279794959418,complete
Sugar transporter,contig_1,781457,782323,-,867,100.0,99.21828278513455,99.45279794959418,complete
Antibiotic resistance protein VanZ,contig_1,782543,783157,-,615,100.0,99.21828278513453,99.45279794959417,complete
Processive diacylglycerol alpha-glucosyltransferase,contig_1,783377,784432,+,1056,100.0,99.21828278513453,99.45279794959417,complete
Lipoteichoic acid synthase 1,contig_1,784539,786695,+,2157,100.0,99.21828278513455,99.45279794959418,complete
